gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
CTPS1	0	2	0	0	0	23.224153609416664	0	0	0	0.1584553198084695	0.8857080611670012	0.32246929021010107	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6874230617739393	0.9999887888990061
TOMM5	0	1	0	0	0	38.17464091651721	0	0	0	0.13671235892879618	0.9464208801638339	0.32264282881810713	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6876194169503925	0.9999887888990061
GLB1L3	0	2	0	0	0	22.827033593362092	0	0	0	0.1617095917197161	0.8794631721528894	0.32265873697307645	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6876374120120303	0.9999887888990061
CLMN	1	5	0	0	0	3.3603752263904387	0	0	0	0.20095083671807246	0.6131409225416242	0.32266541048216757	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6876449607499353	0.9999887888990061
OR2A1	2	0	0	0	0	0	0	0	0	0.13859156660306382	0.7352555761616584	0.32282024049477687	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6878200579319854	0.9999887888990061
COX7A2	0	1	0	0	0	37.86237412593049	0	0	0	0.13776864121346533	0.940703524744618	0.32283168550734	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6878329981429099	0.9999887888990061
EYA1	0	2	0	0	0	22.950119629588265	0	0	0	0.1606903307911458	0.8817397359390919	0.32290610805312026	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.687917133495708	0.9999887888990061
FOXD4L6	0	2	0	0	0	25.857206073184358	0	0	0	0.13915782978931046	0.9419123443459975	0.32305325753283254	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6880834368151665	0.9999887888990061
HAUS3	0	2	0	0	0	24.255232859655184	0	0	0	0.15044912167987534	0.9050296413095404	0.3231871812951027	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6882347346190544	0.9999887888990061
CENPS	0	1	0	0	0	36.71245945906275	0	0	0	0.1417944466787231	0.9221768898416093	0.3232121845658964	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6882629754367071	0.9999887888990061
SPATA7	0	2	0	0	0	23.637873595877224	0	0	0	0.155168084123667	0.893739910265113	0.3232200490692878	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6882718578749163	0.9999887888990061
ZNF606	3	5	0	0	1	1.178935164400383	0	0	0.9762064510061845	0.8192345812106442	0.39919831914629955	0.6495026012513329	0.49769561260611794	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6883108729817873	0.9999887888990061
XRCC6	0	2	0	0	0	23.947624512127796	0	0	0	0.15277320540572714	0.8993877517688382	0.3232807785858297	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6883404414173163	0.9999887888990061
LARP6	0	2	0	0	0	25.4540428780608	0	0	0	0.14187737439537018	0.9314545869727531	0.3233183021715347	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6883828121503465	0.9999887888990061
AMIGO2	0	2	0	0	0	25.757561044705962	0	0	0	0.13982271333674634	0.9398280482406733	0.32339634704397713	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6884709246007309	0.9999887888990061
RTL9	2	1	0	0	1	0.2847238761974315	0	0	0.5573302488465834	0.28139574371252996	0.577506282244113	0.5129480080826556	0.630472080038234	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6884743682960247	0.9999887888990061
TAMM41	1	1	0	0	1	1.0428025375272343	0	0	1.7089000345428351	0.9759368881775996	0.634122087302136	0.8879363708147904	0.3642495212606529	0.9877556757800108	0.9702113026284171	0.9898026190382732	1	0.6885093621130778	0.9999887888990061
C14orf177	0	1	0	0	0	38.15797321843018	0	0	0	0.1367683538721618	0.9489393915936737	0.32345847173993036	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6885410497512556	0.9999887888990061
LRP4	4	8	0	0	1	1.0459375605784105	0	0	0.40615514986773577	0.9410267087260059	0.23537548764744365	0.46328567900923334	0.6981948070341215	0.9697800271888173	0.9702113026284171	0.9898026190382732	1	0.6885469002659186	0.9999887888990061
HOPX	0	1	0	0	0	37.55012238734732	0	0	0	0.13884035058399224	0.9372767327210534	0.32365075025132495	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6887580143971572	0.9999887888990061
SYT14	3	1	0	0	0	0.2355665789009319	0	0	0	0.1700435129396921	0.42035329597304016	0.3238123692257553	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.688940294844119	0.9999887888990061
PGM2	0	2	0	0	0	23.344957102442088	0	0	0	0.15748478944491007	0.8894369719560713	0.32381504353472534	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6889433103599039	0.9999887888990061
FCAMR	0	2	0	0	0	24.068025188343295	0	0	0	0.15185719432914024	0.9024709907920121	0.3238706445643835	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6890060003502219	0.9999887888990061
TMEM254	0	1	0	0	0	37.09270818489378	0	0	0	0.14043893121320028	0.9299335256723293	0.3238963869720053	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6890350216029859	0.9999887888990061
AADACL4	0	0	0	0	1	0	0	0	1.8973816559997654	0.7553606859788924	0.9261866318019139	0.9504385088431372	0.3407867805688381	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6890355769095833	0.9999887888990061
LCE1B	0	1	0	0	0	38.367847928639854	0	0	0	0.13606642008638337	0.9559423740562935	0.3239676331973027	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6891153318893853	0.9999887888990061
PSMD6	1	1	0	0	1	0.9306320306008837	0	0	1.7474756560900775	0.9587111144100067	0.650485807324472	0.9023187274524618	0.35918726603026335	0.9794394620894377	0.9702113026284171	0.9898026190382732	1	0.689266070797035	0.9999887888990061
LIPF	0	0	0	0	1	0	0	0	1.892742581046221	0.7582234437403438	0.9024213947903129	0.949814659093613	0.3413278065596899	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.689375072835935	0.9999887888990061
ACAP2	2	3	0	0	1	1.0894015984015362	0	0	0.99375059775084	0.9242525872939515	0.38607169202235025	0.657163459152856	0.4933576202804306	0.960608806105838	0.9702113026284171	0.9898026190382732	1	0.6893958500232107	0.9999887888990061
RNF180	0	2	0	0	0	23.84342132334779	0	0	0	0.1535726643095876	0.8988385295229322	0.3242522441180449	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6894359951972396	0.9999887888990061
RGL1	0	1	0	0	1	10.388500631382687	0	0	0.962850392596896	0.3905666451994314	0.8861809451611071	0.6472034379150342	0.5010500658142722	0.758561252779228	0.9702113026284171	0.9898026190382732	1	0.6894687459407421	0.9999887888990061
DHH	0	2	0	0	0	25.563776048426345	0	0	0	0.14112937504463252	0.9364598273561902	0.3242972981674257	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6894867334486039	0.9999887888990061
KHDC3L	2	0	0	0	0	0	0	0	0	0.14519351987267726	0.6431170424530279	0.3243062452463066	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6894968085823705	0.9999887888990061
DAPK3	0	2	0	0	0	25.0922799674636	0	0	0	0.14438565151113647	0.9245888937746324	0.3243216467912886	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.689514151388341	0.9999887888990061
NAV2	2	6	0	0	2	1.5640596641934323	0	0	0.6217925426890798	0.5657502233570549	0.4547999183249236	0.5692906098409112	0.5697958846633415	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6895792300239524	0.9999887888990061
ZNF821	0	0	0	0	1	0	0	0	1.8744109337721655	0.7434058618341448	0.9052142639034	0.944447123185922	0.3434826783336469	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6896037509627554	0.9999887888990061
CD59	0	1	0	0	0	37.82041313311806	0	0	0	0.1379117521055646	0.9460708391266464	0.3247399314624335	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6899848784728628	0.9999887888990061
DGLUCY	0	2	0	0	0	24.0763339029787	0	0	0	0.15179428422556351	0.903975096005447	0.32479148011141623	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6900428527260447	0.9999887888990061
OR4K5	2	0	0	0	0	0	0	0	0	0.14162468038764187	0.7005248356116253	0.3248528759998519	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6901118910145723	0.9999887888990061
LDB1	0	0	0	0	1	0	0	0	1.878960474873554	0.7504267474342792	0.9082321206518238	0.9473697160130676	0.34294534042316693	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6901604095031704	0.9999887888990061
PSCA	0	1	0	0	0	37.48708618095572	0	0	0	0.13905861061405567	0.9398665882670848	0.3249107845223336	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6901769972052398	0.9999887888990061
TOE1	0	2	0	0	0	24.19775276239909	0	0	0	0.15087937405066865	0.9065162283531508	0.324918802303111	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6901860107326941	0.9999887888990061
KIAA1024	2	1	0	0	1	0.35497202176119386	0	0	0.8442003442179983	0.37583449156041937	0.571879951935848	0.6096857724496134	0.5329866184907068	0.746251961419501	0.9702113026284171	0.9898026190382732	1	0.6902259800141023	0.9999887888990061
OR4A5	2	0	0	0	0	0	0	0	0	0.13949069876568132	0.741695468651175	0.3249582865203051	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.690230395699705	0.9999887888990061
ELK3	0	0	0	0	1	0	0	0	1.8973816559997654	0.7627936049673771	0.9327979327311374	0.9535959586080053	0.3407867805688381	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6902468180644376	0.9999887888990061
IL1RAPL1	1	4	1	0	0	3.032514425445837	7.484998505888266	7.484998505888266	0	0.2636423750627839	0.1817817889521911	0.32507070473403954	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.690356740900136	0.9999887888990061
NDUFS5	0	1	0	0	0	37.64828164675848	0	0	0	0.13850176057145613	0.9439009912227138	0.3251701781952684	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6904685052604637	0.9999887888990061
SLC15A4	0	2	0	0	0	24.70769850775831	0	0	0	0.147125350843472	0.9175221631499044	0.3252264313399589	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6905316955494524	0.9999887888990061
MBTD1	0	2	0	0	0	22.59376944090558	0	0	0	0.16366794951630215	0.8788689909598333	0.3253548670092734	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6906759334551617	0.9999887888990061
SERINC5	1	1	0	0	1	1.0039733364519148	0	0	1.675609774129663	0.9977223328701998	0.6222897457271748	0.8826236179789203	0.36873475941563644	0.9989479105131973	0.9702113026284171	0.9898026190382732	1	0.6907872370623704	0.9999887888990061
SH2D1A	1	2	0	0	0	5.3310194208089605	0	0	0	0.15000514910788532	0.7759416212982567	0.3255061989447319	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6908458196340734	0.9999887888990061
CARMIL2	1	4	0	0	1	2.4068636889618724	0	0	0.539088938473471	0.38352651041977603	0.5819393247290534	0.5102770020600251	0.6379189155803189	0.7518487354504607	0.9702113026284171	0.9898026190382732	1	0.6908560924297649	0.9999887888990061
CYBB	1	4	0	0	0	3.45613757018368	0	0	0	0.20789447185183663	0.5965232639028816	0.3255307146278287	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6908733344706288	0.9999887888990061
NTSR2	1	1	0	0	1	0.9563972762814124	0	0	1.883532154861081	0.9743910843756499	0.7511872038749692	0.9509733319265817	0.342407084084967	0.9874388678462691	0.9702113026284171	0.9898026190382732	1	0.690973533377284	0.9999887888990061
GPAT4	1	1	0	0	1	0.9833993050894597	0	0	1.6939424850063551	0.9903839899174668	0.6309584846116719	0.8891390368306786	0.36625114366275857	0.994552957431493	0.9702113026284171	0.9898026190382732	1	0.6910051547120908	0.9999887888990061
MDC1	16	23	1	0	2	0.7680611265355788	0.5113122458593842	0.5113122458593842	0.7407959001415352	0.42119463495986165	0.47153537021970116	0.6240520777975884	0.5218722812122218	0.7847056618176013	0.9702113026284171	0.9898026190382732	1	0.691035773851083	0.9999887888990061
ATG9B	1	5	0	0	0	3.4570511320625203	0	0	0	0.18966208053806233	0.6461069666066512	0.32587111669251345	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6912551892693538	0.9999887888990061
MAP2	0	3	0	0	0	20.79623733485389	0	0	0	0.1590743564897309	0.8937813972248083	0.3259570404798361	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6913515202744995	0.9999887888990061
ZNF579	5	2	0	0	0	0.33001474899913585	0	0	0	0.1590245744103992	0.5258628894267359	0.3259691094744628	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6913650492695395	0.9999887888990061
ZNF687	2	1	0	0	1	0.30082578045070024	0	0	0.6253083325104235	0.3032501236488757	0.5842097270048229	0.5394974513874529	0.6042205291904524	0.7278720578273148	0.9702113026284171	0.9898026190382732	1	0.6913721404665019	0.9999887888990061
COX20	0	1	0	0	0	36.91122990563637	0	0	0	0.14108280831929276	0.9323986496706334	0.3259781671643318	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6913752023852348	0.9999887888990061
KIF20A	1	3	0	0	1	1.9983230594941759	0	0	0.8688346976968624	0.5184411630885453	0.5676425441744148	0.6198291441856161	0.5260214067557463	0.8962306497294205	0.9702113026284171	0.9898026190382732	1	0.6914483151428952	0.9999887888990061
KALRN	2	9	1	0	2	2.198039960437493	2.3323292518995253	2.3323292518995253	0.5183339241030493	0.2698815269957686	0.5120556761427866	0.5283867474161457	0.6172493992048856	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6915637380293924	0.9999887888990061
ANKRD20A4	11	10	1	0	1	0.6721433964831137	0.6484419361208049	0.6484419361208049	0.939480237436777	0.3623838576735926	0.659349693008707	0.6435865668133436	0.5070308657639802	0.7378674018811421	0.9702113026284171	0.9898026190382732	1	0.6917562370217496	0.9999887888990061
DNAJB5	0	2	0	0	0	24.597864169610798	0	0	0	0.14792203705799523	0.9170223408109501	0.326332404606013	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6917720835405345	0.9999887888990061
PEG3	2	7	0	0	1	1.8361966840125592	0	0	0.48718169644298576	0.41878807399878315	0.4918738354641069	0.49434916565163567	0.6601337681718433	0.78305604125064	0.9702113026284171	0.9898026190382732	1	0.691776756498254	0.9999887888990061
ONECUT2	1	2	0	0	1	1.7880380123812696	0	0	1.53293409039189	0.6190636852179414	0.7852331944866737	0.8385377678145493	0.389284485741378	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6918810731367242	0.9999887888990061
LSM7	0	1	0	0	0	37.24378904021007	0	0	0	0.13990711115475007	0.939961935807195	0.3264834015596223	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6919411408550589	0.9999887888990061
RC3H2	1	0	0	0	0	0	0	0	0	0.14800681763745716	0.544975472509831	0.32650361062690303	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6919637617779216	0.9999887888990061
ATG14	1	1	1	0	0	0.897838585354563	8.213148063768692	8.213148063768692	0	0.9381372878052997	0.16499861409610295	0.32657369472262965	1	0.9678220453563586	0.9702113026284171	0.9898026190382732	1	0.6920422003852433	0.9999887888990061
SNRPD1	0	1	0	0	0	36.9062281998315	0	0	0	0.1411006328932808	0.9340751889048942	0.3266205030744248	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6920945802406969	0.9999887888990061
C19orf47	1	1	0	0	1	0.9254230219164032	0	0	1.8300986185529655	0.9554899165270798	0.7174262779619112	0.9365450003240493	0.3488060636697682	0.9772714497073479	0.9702113026284171	0.9898026190382732	1	0.6921528423146102	0.9999887888990061
ARHGEF7	2	4	0	0	1	1.4602166577508988	0	0	0.8970240042270039	0.6524809208257303	0.45852334441365405	0.6305268569360982	0.5182737169216849	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6922791604238903	0.9999887888990061
OR2H2	2	0	0	0	0	0	0	0	0	0.14263155368421931	0.7031043166874195	0.3268504955989149	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6923518508736709	0.9999887888990061
PAIP2	0	1	0	0	0	37.08059278343447	0	0	0	0.14048174362013066	0.9380151619881703	0.3268772313164534	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6923817470608775	0.9999887888990061
CKMT1B	0	0	0	0	1	0	0	0	1.851989750353838	0.7459699151245969	0.8914459889870291	0.9443340086791666	0.34615567451713675	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6923921955914248	0.9999887888990061
SUPT7L	0	0	0	0	1	0	0	0	1.8653776280672392	0.7521912987514076	0.919196699699195	0.94879977108168	0.34455460838727076	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6924221135385882	0.9999887888990061
MAP2K7	1	4	0	0	0	3.770190636244912	0	0	0	0.17567693020228525	0.6837229947778185	0.3269952299630863	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6925136683850384	0.9999887888990061
PACSIN1	1	1	0	0	1	0.9594098926160773	0	0	1.739621832916639	0.9761974204079715	0.6611835785680602	0.9078852401431875	0.3602064355343281	0.9877556757800108	0.9702113026284171	0.9898026190382732	1	0.6925481807136248	0.9999887888990061
JAKMIP2	0	1	0	0	1	10.003734719539727	0	0	0.94291317374897	0.40027008093551164	0.8722966028602059	0.6461547408889551	0.506143296301349	0.765635870906086	0.9702113026284171	0.9898026190382732	1	0.6925714109247315	0.9999887888990061
WDR37	1	2	0	0	1	1.6240495817579688	0	0	1.3416494205336298	0.6790894012101669	0.6228336217156594	0.7775054845398134	0.4207410479089038	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6926625808408939	0.9999887888990061
IL23R	0	2	0	0	0	23.36078017503888	0	0	0	0.15735832615383738	0.8940476461274689	0.3271422342293898	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6926779581404527	0.9999887888990061
TDRD1	1	0	0	0	0	0	0	0	0	0.14841329013990667	0.5452225685647463	0.3271742557735474	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6927137361734514	0.9999887888990061
CPNE7	0	2	0	0	0	23.738154744243417	0	0	0	0.15438664416503756	0.9010116600655437	0.3271798724089844	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6927200113805918	0.9999887888990061
CDC16	0	2	0	0	0	22.800072833559746	0	0	0	0.16193414188065225	0.8844296981019761	0.3271880586810234	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6927291573512456	0.9999887888990061
IPP	1	2	0	0	1	1.605578078554134	0	0	1.3233020780306057	0.6863589954583655	0.6102949938877626	0.7716766686150857	0.4240291073852954	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6927574335520957	0.9999887888990061
LRCH3	0	1	0	0	1	10.075201271449412	0	0	0.962850392596896	0.3984324872801086	0.8828622148934147	0.6531293306757052	0.5010500658142722	0.7640638024416053	0.9702113026284171	0.9898026190382732	1	0.6927989055266244	0.9999887888990061
GGT1	0	2	0	0	0	24.25869828741109	0	0	0	0.15042324068989577	0.9114684209187336	0.327321091745548	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6928777575326297	0.9999887888990061
NAIP	1	0	0	0	0	0	0	0	0	0.1462721452323984	0.5757605130963559	0.32734099927606874	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6928999899292393	0.9999887888990061
CBLL1	0	2	0	0	0	23.78826092394893	0	0	0	0.15399839345799815	0.9022918727328374	0.3274115214124427	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6929787381292547	0.9999887888990061
